Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Route,Delayed
3148,US-2022-125934-CHO-MIL-31000,2024-11-09,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1217,Chocolate → New Jersey,True
3149,US-2022-153794-CHO-MIL-31000,2024-11-09,2028-03-08,Standard Class,153794,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1215,Chocolate → California,True
3150,US-2022-165057-CHO-FUD-51000,2024-11-09,2028-03-07,Standard Class,165057,United States,Redlands,California,92374,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1214,Chocolate → California,True
3151,US-2022-125934-CHO-SCR-58000,2024-11-09,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1217,Chocolate → New Jersey,True
3152,US-2022-125934-OTH-GUM-21000,2024-11-09,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,7501,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1217,Other → New Jersey,True
3153,US-2022-165057-CHO-MIL-31000,2024-11-09,2028-03-07,Standard Class,165057,United States,Redlands,California,92374,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1214,Chocolate → California,True
3154,US-2022-125934-CHO-FUD-51000,2024-11-09,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,7501,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1217,Chocolate → New Jersey,True
3155,US-2022-132465-CHO-FUD-51000,2024-11-09,2028-03-07,Second Class,132465,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1214,Chocolate → New York,True
3156,US-2022-132465-OTH-LIC-15000,2024-11-09,2028-03-07,Second Class,132465,United States,New York City,New York,10035,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,20.0,1,10.0,10.0,1214,Other → New York,True
3157,US-2022-132465-CHO-NUT-13000,2024-11-09,2028-03-07,Second Class,132465,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1214,Chocolate → New York,True
3158,US-2022-102016-CHO-MIL-31000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1187,Chocolate → New York,True
3159,US-2022-102016-CHO-TRI-54000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1187,Chocolate → New York,True
3160,US-2022-102016-CHO-MIL-31000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1187,Chocolate → New York,True
3161,US-2022-166464-CHO-SCR-58000,2024-12-09,2028-03-09,Standard Class,166464,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1186,Chocolate → New York,True
3162,US-2022-102016-CHO-FUD-51000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1187,Chocolate → New York,True
3163,US-2022-102016-CHO-TRI-54000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1187,Chocolate → New York,True
3164,US-2022-102016-CHO-TRI-54000,2024-12-09,2028-03-10,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1187,Chocolate → New York,True
3165,US-2022-128993-CHO-MIL-31000,2024-12-09,2028-03-09,Second Class,128993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1186,Chocolate → Washington,True
3166,US-2022-166464-CHO-MIL-31000,2024-12-09,2028-03-09,Standard Class,166464,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1186,Chocolate → New York,True
3366,US-2022-115392-CHO-FUD-51000,2024-01-10,2028-03-26,Second Class,115392,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1537,Chocolate → Massachusetts,True
3367,US-2022-148873-CHO-SCR-58000,2024-01-10,2028-03-27,Standard Class,148873,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1538,Chocolate → Illinois,True
3368,US-2022-166135-CHO-MIL-31000,2024-01-10,2028-03-28,Standard Class,166135,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1539,Chocolate → Colorado,True
3369,US-2022-148873-CHO-SCR-58000,2024-01-10,2028-03-27,Standard Class,148873,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1538,Chocolate → Illinois,True
3370,US-2022-156566-CHO-NUT-13000,2024-01-10,2028-03-26,First Class,156566,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1537,Chocolate → Oregon,True
3371,US-2022-115392-CHO-TRI-54000,2024-01-10,2028-03-26,Second Class,115392,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1537,Chocolate → Massachusetts,True
3372,US-2022-144771-CHO-SCR-58000,2024-02-10,2028-03-26,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1506,Chocolate → Oregon,True
3373,US-2022-140375-CHO-SCR-58000,2024-02-10,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1507,Chocolate → Maryland,True
3374,US-2022-145121-CHO-MIL-31000,2024-02-10,2028-03-28,Standard Class,145121,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1508,Chocolate → Connecticut,True
3375,US-2022-125696-CHO-NUT-13000,2024-02-10,2028-03-28,Standard Class,125696,United States,Wilson,North Carolina,27893,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1508,Chocolate → North Carolina,True
3376,US-2022-129917-CHO-NUT-13000,2024-02-10,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1505,Chocolate → California,True
3377,US-2022-104493-CHO-FUD-51000,2024-02-10,2028-03-30,Standard Class,104493,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1510,Chocolate → California,True
3378,US-2022-129917-CHO-SCR-58000,2024-02-10,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1505,Chocolate → California,True
3379,US-2022-137008-CHO-FUD-51000,2024-02-10,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1510,Chocolate → New Jersey,True
3380,US-2022-137008-CHO-TRI-54000,2024-02-10,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1510,Chocolate → New Jersey,True
3381,US-2022-140375-CHO-SCR-58000,2024-02-10,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1507,Chocolate → Maryland,True
3382,US-2022-119312-CHO-MIL-31000,2024-02-10,2028-03-29,Second Class,119312,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,1509,Chocolate → California,True
3383,US-2022-128356-CHO-MIL-31000,2024-02-10,2028-03-29,Standard Class,128356,United States,Thornton,Colorado,80229,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1509,Chocolate → Colorado,True
3384,US-2022-137008-CHO-TRI-54000,2024-02-10,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1510,Chocolate → New Jersey,True
3385,US-2022-144771-CHO-MIL-31000,2024-02-10,2028-03-26,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1506,Chocolate → Oregon,True
3386,US-2022-129917-CHO-MIL-31000,2024-02-10,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1505,Chocolate → California,True
3387,US-2022-157014-CHO-TRI-54000,2024-03-10,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1479,Chocolate → Ohio,True
3388,US-2022-126137-CHO-TRI-54000,2024-03-10,2028-03-30,Standard Class,126137,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1481,Chocolate → California,True
3389,US-2022-157014-CHO-MIL-31000,2024-03-10,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1479,Chocolate → Ohio,True
3390,US-2022-125178-CHO-MIL-31000,2024-03-10,2028-03-31,Standard Class,125178,United States,Reading,Pennsylvania,19601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1482,Chocolate → Pennsylvania,True
3391,US-2022-157014-CHO-SCR-58000,2024-03-10,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1479,Chocolate → Ohio,True
3392,US-2022-157014-CHO-MIL-31000,2024-03-10,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1479,Chocolate → Ohio,True
3393,US-2022-168004-CHO-FUD-51000,2024-04-10,2028-03-31,Second Class,168004,United States,Warner Robins,Georgia,31088,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1451,Chocolate → Georgia,True
3394,US-2022-134859-CHO-NUT-13000,2024-04-10,2028-03-31,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1451,Chocolate → Pennsylvania,True
3395,US-2022-134859-CHO-MIL-31000,2024-04-10,2028-03-31,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1451,Chocolate → Pennsylvania,True
3396,US-2022-121391-CHO-MIL-31000,2024-04-10,2028-03-29,First Class,121391,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1449,Chocolate → California,True
3397,US-2022-133445-CHO-TRI-54000,2024-05-10,2028-03-31,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1421,Chocolate → Oregon,True
3398,US-2022-133445-CHO-NUT-13000,2024-05-10,2028-03-31,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1421,Chocolate → Oregon,True
3399,US-2022-115091-CHO-MIL-31000,2024-05-10,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1421,Chocolate → Virginia,True
3400,US-2022-115091-CHO-MIL-31000,2024-05-10,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1421,Chocolate → Virginia,True
3401,US-2022-161214-CHO-MIL-31000,2024-05-10,2028-03-30,Second Class,161214,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1420,Chocolate → Delaware,True
3402,US-2022-151722-CHO-TRI-54000,2024-05-10,2028-03-31,Standard Class,151722,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1421,Chocolate → Ohio,True
3403,US-2022-145828-CHO-MIL-31000,2024-05-10,2028-03-29,First Class,145828,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1419,Chocolate → Ohio,True
3404,US-2022-168529-CHO-MIL-31000,2024-08-10,2028-04-03,Standard Class,168529,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1332,Chocolate → California,True
3405,US-2022-131352-CHO-NUT-13000,2024-08-10,2028-04-04,Standard Class,131352,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1333,Chocolate → Texas,True
3406,US-2022-125710-CHO-TRI-54000,2024-08-10,2028-04-04,Standard Class,125710,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1333,Chocolate → Texas,True
3407,US-2022-124499-CHO-MIL-31000,2024-09-10,2028-04-04,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1302,Chocolate → Michigan,True
3408,US-2022-124499-CHO-MIL-31000,2024-09-10,2028-04-04,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1302,Chocolate → Michigan,True
3409,US-2022-124107-CHO-SCR-58000,2024-09-10,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1301,Chocolate → Michigan,True
3410,US-2022-162761-CHO-MIL-31000,2024-09-10,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1302,Chocolate → Florida,True
3411,US-2022-162761-CHO-MIL-31000,2024-09-10,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1302,Chocolate → Florida,True
3412,US-2022-162761-CHO-NUT-13000,2024-09-10,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1302,Chocolate → Florida,True
3413,US-2022-124107-CHO-MIL-31000,2024-09-10,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1301,Chocolate → Michigan,True
3414,US-2022-141040-CHO-TRI-54000,2024-09-10,2028-04-04,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1302,Chocolate → New York,True
3415,US-2022-129098-CHO-FUD-51000,2024-09-10,2028-04-04,Standard Class,129098,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1302,Chocolate → Virginia,True
3416,US-2022-124107-CHO-NUT-13000,2024-09-10,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1301,Chocolate → Michigan,True
3417,US-2022-141040-CHO-NUT-13000,2024-09-10,2028-04-04,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1302,Chocolate → New York,True
3418,US-2022-124107-CHO-NUT-13000,2024-09-10,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1301,Chocolate → Michigan,True
3419,US-2022-132388-CHO-MIL-31000,2024-10-10,2028-04-03,First Class,132388,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271,Chocolate → California,True
3420,US-2022-112522-CHO-MIL-31000,2024-10-10,2028-04-08,Standard Class,112522,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1276,Chocolate → Illinois,True
3421,US-2022-132388-OTH-GUM-21000,2024-10-10,2028-04-03,First Class,132388,United States,Santa Barbara,California,93101,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1271,Other → California,True
3422,US-2022-109736-CHO-TRI-54000,2024-10-10,2028-04-02,First Class,109736,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1270,Chocolate → California,True
3423,US-2022-134719-CHO-TRI-54000,2024-10-10,2028-04-06,Standard Class,134719,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1274,Chocolate → Florida,True
3424,US-2022-108966-CHO-SCR-58000,2024-11-10,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1246,Chocolate → Florida,True
3425,US-2022-108966-CHO-FUD-51000,2024-11-10,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1246,Chocolate → Florida,True
3426,US-2022-112053-CHO-SCR-58000,2024-11-10,2028-04-04,Second Class,112053,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1241,Chocolate → New York,True
3427,US-2022-102281-CHO-TRI-54000,2024-12-10,2028-04-05,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1212,Chocolate → New York,True
3428,US-2022-102281-CHO-TRI-54000,2024-12-10,2028-04-05,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1212,Chocolate → New York,True
3429,US-2022-159786-CHO-FUD-51000,2024-12-10,2028-04-08,Second Class,159786,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1215,Chocolate → New York,True
3430,US-2022-102281-CHO-MIL-31000,2024-12-10,2028-04-05,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1212,Chocolate → New York,True
3431,US-2022-134747-CHO-SCR-58000,2024-12-10,2028-04-08,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1215,Chocolate → Indiana,True
3432,US-2022-102281-OTH-GUM-21000,2024-12-10,2028-04-05,First Class,102281,United States,New York City,New York,10035,Other,Atlantic,OTH-GUM-21000,Wonka Gum,10.0,8,5.2,4.8,1212,Other → New York,True
3433,US-2022-142993-CHO-FUD-51000,2024-12-10,2028-04-08,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1215,Chocolate → Washington,True
3434,US-2022-142993-CHO-NUT-13000,2024-12-10,2028-04-08,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1215,Chocolate → Washington,True
3435,US-2022-102281-CHO-TRI-54000,2024-12-10,2028-04-05,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1212,Chocolate → New York,True
3436,US-2022-134747-CHO-SCR-58000,2024-12-10,2028-04-08,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1215,Chocolate → Indiana,True
3437,US-2022-134747-CHO-TRI-54000,2024-12-10,2028-04-08,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1215,Chocolate → Indiana,True
